Date,Unnamed: 0,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return
2019-07-02 00:00:00-04:00,0,55.049355453376826,55.52531529414908,54.84608792370925,55.49934387207031,19832000,0.0,0.0,,
2019-07-03 00:00:00-04:00,1,55.806992062535095,56.27396325805477,55.62969595613598,56.015254974365234,15340000,0.0,0.0,0.00929580543301789,1.009295805433018
2019-07-05 00:00:00-04:00,2,55.82647113827383,56.57961570784696,55.74356529863864,56.51518630981445,25286000,0.0,0.0,0.008924914037756526,1.0183036837351758
2019-07-08 00:00:00-04:00,3,56.19455183157007,56.23500643660044,55.49734717770962,55.75405502319336,24728000,0.0,0.0,-0.013467730291971347,1.0045894443673096
2019-07-09 00:00:00-04:00,4,55.526813981706695,56.33714065803802,55.29557839561858,56.17757415771485,26608000,0.0,0.0,0.0075962032599299345,1.0122205099795036
2019-07-10 00:00:00-04:00,5,56.4967115622233,57.03759616535439,56.48422500809927,56.95918273925781,24190000,0.0,0.0,0.013913177869671722,1.0263037139781783
2019-07-11 00:00:00-04:00,6,57.09752389011261,57.5879669156992,56.91423408364557,57.145469665527344,23910000,0.0,0.0,0.00327053369291308,1.0296602748539059
2019-07-12 00:00:00-04:00,7,57.134485461331245,57.3017946159057,56.87427969812245,57.179931640625,17280000,0.0,0.0,0.0006030569929578178,1.0302812186830275
2019-07-15 00:00:00-04:00,8,57.27781999850404,57.47559680268681,56.905246679244094,57.451622009277344,18076000,0.0,0.0,0.004751498661451858,1.035176598514519
2019-07-16 00:00:00-04:00,9,57.23486684288866,57.863153479834665,57.18492443951153,57.61343765258789,24776000,0.0,0.0,0.0028165548273713092,1.0380922301602469
2019-07-17 00:00:00-04:00,10,57.483086276283686,57.85216548332125,57.22338348763531,57.252349853515625,23400000,0.0,0.0,-0.006267423257220739,1.0315860667738004
2019-07-18 00:00:00-04:00,11,57.02211145656637,57.31502534766508,56.57212304863128,57.25135040283203,25814000,0.0,0.0,-1.74569373335709e-05,1.0315680584404785
2019-07-19 00:00:00-04:00,12,57.34424393897273,57.49157536430809,56.41679821771757,56.44077301025391,32944000,0.0,0.0,-0.014158223113948099,1.016962887711856
2019-07-22 00:00:00-04:00,13,56.60808497846581,56.89775627041876,56.14810958514962,56.83882141113281,26030000,0.0,0.0,0.007052497328599472,1.0241350157607285
2019-07-23 00:00:00-04:00,14,57.13498278103386,57.27981841996863,56.52567554495008,57.24535751342773,21874000,0.0,0.0,0.007152437228673536,1.0314600771746436
2019-07-24 00:00:00-04:00,15,56.53067036156873,57.13498220808125,56.285446949360384,56.82583236694336,31796000,0.0,0.0,-0.007328544439362816,1.0239009761616407
2019-07-25 00:00:00-04:00,16,56.82633238998116,57.02011211932311,55.98229546953393,56.54165649414063,44196000,0.0,0.0,-0.005000822002354632,1.0187806296318191
2019-07-26 00:00:00-04:00,17,61.13243434401153,63.20557571237788,61.13043771469778,62.44943618774414,96116000,0.0,0.0,0.10448543710805014,1.1252283690361142
2019-07-29 00:00:00-04:00,18,61.98197008783382,62.29760898797436,61.34169602449118,61.90006256103516,44474000,0.0,0.0,-0.008797095061953364,1.1153296281072969
2019-07-30 00:00:00-04:00,19,61.20085516847943,61.67331709159666,61.09547581991635,61.18737030029297,29066000,0.0,0.0,-0.011513595160577705,1.1024881742986719
2019-07-31 00:00:00-04:00,20,61.08049331433699,61.62986737621579,60.31955656969789,60.76485061645508,34510000,0.0,0.0,-0.006905341441612256,1.0948751170198
2019-08-01 00:00:00-04:00,21,60.63250431633942,61.63536474752721,60.21747594922706,60.38179016113281,33970000,0.0,0.0,-0.006303980861240399,1.0879730452366587
2019-08-02 00:00:00-04:00,22,59.96875546984375,60.276407839346696,59.37942596278818,59.63164138793945,32902000,0.0,0.0,-0.012423427182127855,1.0744566913330431
2019-08-05 00:00:00-04:00,23,58.43550108635401,58.69520768441001,56.942201483796175,57.55051040649414,51950000,0.0,0.0,-0.03489977691384194,1.0369583925019352
2019-08-06 00:00:00-04:00,24,58.09938783042052,58.93094204093529,57.93407530299282,58.43101119995117,34188000,0.0,0.0,0.015299617453222059,1.0528234592221228
2019-08-07 00:00:00-04:00,25,57.7342988178136,58.85527277626834,57.41586312575633,58.63277816772461,28886000,0.0,0.0,0.00345308019885171,1.0564589430620492
2019-08-08 00:00:00-04:00,26,59.07427340011832,60.18201397646717,58.584333351523085,60.17152786254883,29360000,0.0,0.0,0.02624384760385179,1.084184490563496
2019-08-09 00:00:00-04:00,27,59.83141829518308,60.12558200334208,59.11288321011457,59.332984924316406,21314000,0.0,0.0,-0.01393587578743094,1.0690754301723442
2019-08-12 00:00:00-04:00,28,58.89348205109484,59.18065755381216,58.3172372960768,58.668739318847656,20060000,0.0,0.0,-0.011195216392973384,1.0571068993911537
2019-08-13 00:00:00-04:00,29,58.506425926151145,60.17052885303743,58.506425926151145,59.79545593261719,25888000,0.0,0.0,0.01920471833638948,1.0774083396454148
2019-08-14 00:00:00-04:00,30,58.74864548664796,59.04780838144086,57.96104381108224,58.14833068847656,31574000,0.0,0.0,-0.02754599356173071,1.0477300564581873
2019-08-15 00:00:00-04:00,31,58.108875339188494,58.725174612896765,58.03945436599218,58.296661376953125,24374000,0.0,0.0,0.0025509019213505457,1.0504027130722633
2019-08-16 00:00:00-04:00,32,58.91046504499524,59.06878555902837,58.5239038861827,58.81307601928711,26266000,0.0,0.0,0.008858391375018648,1.0597075914060388
2019-08-19 00:00:00-04:00,33,59.43686504551631,60.28090197803791,59.43686504551631,59.85438919067383,24632000,0.0,0.0,0.01770547031148695,1.0784702127045358
2019-08-20 00:00:00-04:00,34,59.69457198123881,59.73502658723395,59.03831726371619,59.06728363037109,18310000,0.0,0.0,-0.013150339865558025,1.0642879628725905
2019-08-21 00:00:00-04:00,35,59.58968998805267,59.88185705316369,59.30401196805145,59.49479675292969,14814000,0.0,0.0,0.007237731215707699,1.0719909930839755
2019-08-22 00:00:00-04:00,36,59.63563675844383,59.8325143156058,58.86201910703594,59.40889739990234,18950000,0.0,0.0,-0.0014438128662591643,1.0704432386956468
2019-08-23 00:00:00-04:00,37,59.03232433037317,59.63613705305394,57.322272257298174,57.49906921386719,33740000,0.0,0.0,-0.03214717440688086,1.0360315132086315
2019-08-26 00:00:00-04:00,38,57.79722699265974,58.40703338212965,57.58247122739681,58.37806701660156,24522000,0.0,0.0,0.015287165770718092,1.0518694986947397
2019-08-27 00:00:00-04:00,39,58.95940756992013,59.05279952409211,58.00648956702116,58.325626373291016,21544000,0.0,0.0,-0.0008982935885087917,1.0509246110681143
2019-08-28 00:00:00-04:00,40,58.019476705520255,58.754141044607465,57.79923019928387,58.48444747924805,16040000,0.0,0.0,0.0027230072925501503,1.0537862864479732
2019-08-29 00:00:00-04:00,41,58.98887162478172,59.73502416637856,58.98887162478172,59.57470703125,21768000,0.0,0.0,0.018641871454608605,1.0734308349405657
2019-08-30 00:00:00-04:00,42,59.85688421117319,59.85688421117319,59.12287146935823,59.33747482299805,22596000,0.0,0.0,-0.003982096095370036,1.069156330204099
2019-09-03 00:00:00-04:00,43,58.78460799395474,59.27704765672691,58.09389237079961,58.35309600830078,29598000,0.0,0.0,-0.016589496227024103,1.0514195652980791
