Date,Unnamed: 0,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return
2019-07-02 00:00:00-04:00,0,192.60421432103865,194.60011291503903,192.31481572500763,194.60011291503903,9050000,0.0,0.0,,
2019-07-03 00:00:00-04:00,1,193.7618341769599,196.9951800704862,193.7618341769599,196.79559326171875,10246100,0.0,0.0,0.011282009623695632,1.0112820096236956
2019-07-05 00:00:00-04:00,2,195.7776880930417,196.66587759628027,193.771815464234,195.9972381591797,11164100,0.0,0.0,-0.004056773270717184,1.0071794677978971
2019-07-08 00:00:00-04:00,3,194.7897126238473,196.2766472308253,193.24288827197705,195.3585357666016,9723900,0.0,0.0,-0.003258731595285891,1.003897340244061
2019-07-09 00:00:00-04:00,4,194.5701727169949,199.0509704747805,194.49033494714044,198.80148315429688,14698600,0.0,0.0,0.01762373665519612,1.0215897625973742
2019-07-10 00:00:00-04:00,5,199.58985746997635,202.54379406063097,199.2605323778512,202.3142547607422,20571700,0.0,0.0,0.017669745470253462,1.0396409936774864
2019-07-11 00:00:00-04:00,6,202.84315752114424,203.3820586394195,199.7994245139296,200.8173217773437,13678500,0.0,0.0,-0.007399048500901562,1.0319486395417412
2019-07-12 00:00:00-04:00,7,199.2705154058181,204.8790010092069,198.7515927167132,204.4498748779297,15366300,0.0,0.0,0.018088843474436844,1.0506153969560699
2019-07-15 00:00:00-04:00,8,203.8311356404628,204.90892266478423,201.40612625636248,203.4918365478516,16030300,0.0,0.0,-0.004685932582008667,1.0456922840363134
2019-07-16 00:00:00-04:00,9,203.4718823220608,205.0486440445552,202.6835090745625,203.42198181152344,12132700,0.0,0.0,-0.0003432802883556185,1.0453333184875182
2019-07-17 00:00:00-04:00,10,203.76127838515728,203.94091717535824,201.17659338294223,201.3861694335937,12083700,0.0,0.0,-0.010007828848191958,1.0348718015467826
2019-07-18 00:00:00-04:00,11,199.73954269479563,202.05479233815905,198.9711327114789,200.3682556152344,11937900,0.0,0.0,-0.005054536869250836,1.0296410038709163
2019-07-19 00:00:00-04:00,12,201.7653748216947,201.9150763477452,197.66381796636588,197.9532165527344,12098300,0.0,0.0,-0.0120530023834593,1.0172307383971526
2019-07-22 00:00:00-04:00,13,199.5000441719924,202.15459291076104,198.40229387325425,201.9051055908203,13589000,0.0,0.0,0.01996375258208105,1.0375384811774009
2019-07-23 00:00:00-04:00,14,202.42403398716505,203.8211721549125,200.5478996427584,201.9450225830078,14583700,0.0,0.0,0.00019770174741595703,1.037743604348141
2019-07-24 00:00:00-04:00,15,197.22471346094875,204.38998170537525,196.81555061735412,204.24029541015625,32532500,0.0,0.0,0.011365830154120182,1.0495384218986865
2019-07-25 00:00:00-04:00,16,206.2761071471144,208.2320943792766,197.8534130318292,200.29840087890625,39889900,0.0,0.0,-0.019300278249861913,1.0292820383221208
2019-07-26 00:00:00-04:00,17,199.7794626549222,202.46394857195423,195.84754017625792,199.34036254882807,24434000,0.0,0.0,-0.0047830553108478835,1.024358925402364
2019-07-29 00:00:00-04:00,18,198.5919152404416,199.22062818661527,194.8995057915209,195.53819274902344,16530800,0.0,0.0,-0.01907375782399967,1.0048205513343866
2019-07-30 00:00:00-04:00,19,194.9892998918676,198.30249865233387,193.1031764519024,196.6359100341797,11903600,0.0,0.0,0.005613825461531219,1.0104614385297375
2019-07-31 00:00:00-04:00,20,196.5461189728085,198.35240483726247,192.28487103803417,193.83169555664065,14593500,0.0,0.0,-0.014260947947155711,0.9960513005522568
2019-08-01 00:00:00-04:00,21,193.77181198855115,198.0629969849605,190.48856552155868,192.3347625732422,17777000,0.0,0.0,-0.007722849346695426,0.9883589464165117
2019-08-02 00:00:00-04:00,22,190.7081062458712,192.2249781299824,187.68432126067347,188.6323699951172,15297000,0.0,0.0,-0.019249731710434315,0.9693333018643863
2019-08-05 00:00:00-04:00,23,184.31125157818187,185.2892375909402,178.97221693713402,181.35731506347656,23086700,0.0,0.0,-0.03856737277821909,0.9319486630650405
2019-08-06 00:00:00-04:00,24,183.3133117958489,185.4089962172729,182.71453611687173,184.13162231445312,18035700,0.0,0.0,0.015297465393141252,0.9462051154864622
2019-08-07 00:00:00-04:00,25,183.2234850620544,185.98779347053244,180.8483610174084,184.77029418945312,15833200,0.0,0.0,0.0034685616026850496,0.9494870862183028
2019-08-08 00:00:00-04:00,26,186.23728588496152,189.94965834750204,183.67256420703544,189.77003479003903,14828900,0.0,0.0,0.027059223034301416,0.9751794690524729
2019-08-09 00:00:00-04:00,27,189.61036762592744,190.5883536794565,186.73626875964035,187.4647827148437,11058800,0.0,0.0,-0.012147608434312951,0.9633333707092422
