Date,Adj Close
2021-08-20,102.26665496826172
2021-08-23,104.49610900878906
2021-08-24,106.57215118408203
2021-08-25,107.88092041015625
2021-08-26,110.0111083984375
2021-08-27,112.12323760986328
2021-08-30,112.29473114013672
2021-08-31,113.48619842529297
2021-09-01,115.10187530517578
2021-09-02,115.82398223876953
2021-09-03,116.43775177001953
2021-09-07,114.69568634033203
2021-09-08,115.81493377685547
2021-09-09,116.80783081054688
