Date,Adj Close
2021-08-20,209.64048767089844
2021-08-23,208.01136779785156
2021-08-24,208.4113006591797
2021-08-25,210.7427978515625
2021-08-26,207.426025390625
2021-08-27,208.3820343017578
2021-08-30,209.36732482910156
2021-08-31,209.74777221679688
2021-09-01,211.8744659423828
2021-09-02,213.15493774414062
2021-09-03,212.9105682373047
2021-09-07,209.557861328125
2021-09-08,211.88421630859375
2021-09-09,208.3164520263672
