Date,Adj Close
2021-08-20,138.8398895263672
2021-08-23,139.2117156982422
2021-08-24,139.26177978515625
2021-08-25,138.9685821533203
2021-08-26,139.6693878173828
2021-08-27,139.47628784179688
2021-08-30,140.27720642089844
2021-08-31,139.25462341308594
2021-09-01,138.3250274658203
2021-09-02,139.3618927001953
2021-09-03,139.00437927246094
2021-09-07,132.70448303222656
2021-09-08,134.3563232421875
2021-09-09,132.82608032226562
