Date,Adj Close
2021-08-20,47.57029342651367
2021-08-23,49.52758026123047
2021-08-24,49.9334716796875
2021-08-25,50.0236701965332
2021-08-26,49.34718704223633
2021-08-27,50.30328369140625
2021-08-30,49.753074645996094
2021-08-31,49.175811767578125
2021-09-01,48.499332427978516
2021-09-02,49.68092346191406
2021-09-03,49.49150085449219
2021-09-07,49.20286178588867
2021-09-08,48.75188446044922
2021-09-09,48.7879638671875
