Date,Adj Close
2021-08-20,178.04067993164062
2021-08-23,177.352294921875
2021-08-24,177.20884704589844
2021-08-25,178.4900665283203
2021-08-26,176.2240447998047
2021-08-27,178.14585876464844
2021-08-30,175.7842254638672
2021-08-31,175.85113525390625
2021-09-01,174.99063110351562
2021-09-02,174.99063110351562
2021-09-03,175.41131591796875
2021-09-07,173.79547119140625
2021-09-08,174.42649841308594
2021-09-09,173.1357421875
