Date,Adj Close
2021-08-20,73.41307830810547
2021-08-23,74.04479217529297
2021-08-24,74.66693878173828
2021-08-25,74.16921997070312
2021-08-26,73.68107604980469
2021-08-27,73.92993927001953
2021-08-30,73.55664825439453
2021-08-31,73.039794921875
2021-09-01,73.53751373291016
2021-09-02,73.99693298339844
2021-09-03,73.26951599121094
2021-09-07,72.94407653808594
2021-09-08,73.37480163574219
2021-09-09,73.20249938964844
