Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-02 00:00:00-04:00,4.113752850442976,4.134881133736929,4.019298306465173,4.032472133636475,400228000,0.0,0.0
2019-07-03 00:00:00-04:00,4.055837449365871,4.061554626129988,3.985493750218157,4.045397758483887,246636000,0.0,0.0
2019-07-05 00:00:00-04:00,3.986984655114209,3.9914587399306107,3.9193746293207843,3.9827589988708496,396552000,0.0,0.0
2019-07-08 00:00:00-04:00,3.923103060386401,3.941994061514116,3.8776157427711313,3.9076919555664062,329788000,0.0,0.0
2019-07-09 00:00:00-04:00,3.865435676605484,3.9382653039347777,3.8527589459786027,3.91017746925354,342860000,0.0,0.0
2019-07-10 00:00:00-04:00,3.9536768991565303,4.03595179975133,3.9397573128879495,3.9785335063934326,452076000,0.0,0.0
2019-07-11 00:00:00-04:00,4.051610956717912,4.173905130538157,4.014326286387439,4.133140563964844,682560000,0.0,0.0
2019-07-12 00:00:00-04:00,4.160980315885888,4.237290089441677,4.160980315885888,4.166200160980225,506392000,0.0,0.0
2019-07-15 00:00:00-04:00,4.187328294432923,4.203484686328365,4.129412669174534,4.157748699188232,289840000,0.0,0.0
2019-07-16 00:00:00-04:00,4.142835318610947,4.180119996372537,4.097347755727592,4.153026580810547,341444000,0.0,0.0
2019-07-17 00:00:00-04:00,4.1547662447151374,4.225358841247699,4.12543555137417,4.2183990478515625,348204000,0.0,0.0
2019-07-18 00:00:00-04:00,4.228837511013152,4.292967152728569,4.172164517715668,4.2300801277160645,442192000,0.0,0.0
2019-07-19 00:00:00-04:00,4.26836061387203,4.274823075863089,4.1808653926520245,4.186830997467041,344896000,0.0,0.0
2019-07-22 00:00:00-04:00,4.208206593383895,4.27134204733673,4.200749470816149,4.258416652679443,315940000,0.0,0.0
2019-07-23 00:00:00-04:00,4.297690650258789,4.368282760603875,4.282030643698492,4.3662943840026855,428176000,0.0,0.0
2019-07-24 00:00:00-04:00,4.409545965609027,4.446582216876238,4.3334850858832095,4.4408650398254395,366236000,0.0,0.0
2019-07-25 00:00:00-04:00,4.3993538328102915,4.412030801624404,4.286256724183369,4.309621810913086,392700000,0.0,0.0
2019-07-26 00:00:00-04:00,4.33671548374773,4.398359428366222,4.33671548374773,4.351629257202148,274160000,0.0,0.0
2019-07-29 00:00:00-04:00,4.344420450303086,4.361571500808227,4.257174152503202,4.345414638519287,248160000,0.0,0.0
2019-07-30 00:00:00-04:00,4.298933646248632,4.373254561900948,4.2845167293678115,4.361074924468994,197772000,0.0,0.0
2019-07-31 00:00:00-04:00,4.329506867120413,4.330501529589031,4.151534348486221,4.193790435791016,359416000,0.0,0.0
2019-08-01 00:00:00-04:00,4.204229885921557,4.294707659700255,4.047136754248743,4.099335670471191,421212000,0.0,0.0
2019-08-02 00:00:00-04:00,4.00662088394165,4.075970856931862,3.9591451887176556,4.00662088394165,428348000,0.0,0.0
2019-08-05 00:00:00-04:00,3.8229316455914897,3.82417449966077,3.7011347914041246,3.7481136322021484,589156000,0.0,0.0
2019-08-06 00:00:00-04:00,3.822931368901498,3.868418686704107,3.7391649545061547,3.7868893146514893,361272000,0.0,0.0
2019-08-07 00:00:00-04:00,3.725990620723038,3.8370993404748344,3.708591140379413,3.8251681327819824,372560000,0.0,0.0
2019-08-08 00:00:00-04:00,3.8828358068468254,3.9350344914651587,3.8254172774716766,3.9337916374206543,309300000,0.0,0.0
2019-08-09 00:00:00-04:00,3.892778286822125,3.896258183223571,3.781918222068567,3.8323769569396973,341816000,0.0,0.0
2019-08-12 00:00:00-04:00,3.7801787504107307,3.832377440062938,3.742645408027716,3.764519214630127,279200000,0.0,0.0
2019-08-13 00:00:00-04:00,3.763027550799463,3.924843458823492,3.724002927142827,3.878858804702759,351956000,0.0,0.0
2019-08-14 00:00:00-04:00,3.790617588640809,3.801803036554908,3.6864688984063525,3.7302162647247314,419880000,0.0,0.0
2019-08-15 00:00:00-04:00,3.749107409469842,3.7689925982971513,3.6636010501023826,3.6979029178619385,477200000,0.0,0.0
2019-08-16 00:00:00-04:00,3.9608863302442545,4.015321834614567,3.899490556930693,3.9661061763763428,1007960000,0.0,0.0
2019-08-19 00:00:00-04:00,4.079452038329986,4.260904512221036,4.063295168323107,4.244996070861816,815112000,0.0,0.0
