Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-02 00:00:00-04:00,106.37014585622651,107.89234268088552,106.37014585622651,107.54388427734375,816500,0.0,0.0
2019-07-03 00:00:00-04:00,107.99320637023813,108.9835508038447,107.91985296466328,108.59841918945312,583500,0.0,0.0
2019-07-05 00:00:00-04:00,107.89232846266478,108.30496841707419,105.78326270538317,108.16741943359375,791200,0.0,0.0
2019-07-08 00:00:00-04:00,108.36000689674854,108.66261332175586,107.74562924309126,108.22245788574219,689000,0.0,0.0
2019-07-09 00:00:00-04:00,108.45168814159561,108.70844952296856,107.64474478823465,108.47003173828125,1137600,0.0,0.0
2019-07-10 00:00:00-04:00,108.58923738990516,109.39618774121045,108.07572861800712,108.85516357421875,776900,0.0,0.0
2019-07-11 00:00:00-04:00,108.59840521941793,109.0477253784078,107.08538036204803,107.71810150146484,1045100,0.0,0.0
2019-07-12 00:00:00-04:00,107.5530582800416,107.8006408911804,106.26010743289189,106.94784545898438,1095600,0.0,0.0
2019-07-15 00:00:00-04:00,105.98501164403145,107.03037283690188,105.26976524849195,106.351806640625,1167600,0.0,0.0
2019-07-16 00:00:00-04:00,105.88414398992488,106.64524239178009,104.79293078716941,106.15007019042969,1178700,0.0,0.0
2019-07-17 00:00:00-04:00,106.72778052788297,107.35133000558963,106.39766568697746,106.45268249511719,899300,0.0,0.0
2019-07-18 00:00:00-04:00,106.69109326241656,107.58974071341191,106.21426463268622,107.5163803100586,783800,0.0,0.0
2019-07-19 00:00:00-04:00,107.3971594869563,107.580553472984,105.38896245860202,105.434814453125,886200,0.0,0.0
2019-07-22 00:00:00-04:00,106.14089107061596,106.20507966658411,104.8754557518014,105.6640625,622400,0.0,0.0
2019-07-23 00:00:00-04:00,105.4898207013029,105.57234588795365,104.64619725628197,104.9671401977539,899400,0.0,0.0
2019-07-24 00:00:00-04:00,105.2605724860014,105.2605724860014,103.78422799086434,104.54532623291016,772700,0.0,0.0
2019-07-25 00:00:00-04:00,104.7287417677831,105.7007425687492,104.08685576639657,104.40779876708984,664300,0.0,0.0
2019-07-26 00:00:00-04:00,104.38027281125797,105.59986300480821,104.05015806719878,105.5356674194336,637700,0.0,0.0
2019-07-29 00:00:00-04:00,105.91166360502827,106.00336061586921,105.02218790820076,105.73743438720703,766000,0.0,0.0
2019-07-30 00:00:00-04:00,105.75573840044784,106.5901899815916,105.06800058252493,105.55400085449219,659400,0.0,0.0
2019-07-31 00:00:00-04:00,105.38896042286817,106.54436210141442,104.51782851201553,105.25141143798828,1116200,0.0,0.0
