Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-07-02 00:00:00-04:00,58.025986026155984,58.63827466888176,57.79049094716449,58.525238037109375,3682100,0.0,0.0
2019-07-03 00:00:00-04:00,58.70421628334938,58.81725292143716,58.01657104547968,58.61001968383789,1303800,0.0,0.0
2019-07-05 00:00:00-04:00,58.15786334703945,58.42161667229025,57.58325480842631,58.25205993652344,2300600,0.0,0.0
2019-07-08 00:00:00-04:00,57.83759262764845,58.53465604664515,57.677454105963434,58.4216194152832,1768600,0.0,0.0
2019-07-09 00:00:00-04:00,58.186122043143754,59.62735071463941,58.129601933006235,59.25056076049805,3757100,0.0,0.0
2019-07-10 00:00:00-04:00,59.51431326324964,59.57083337260415,58.091921054802086,58.63827133178711,3413400,0.0,0.0
2019-07-11 00:00:00-04:00,58.87377139018419,59.86285003086532,58.71363645682041,58.96796798706055,2573500,0.0,0.0
2019-07-12 00:00:00-04:00,59.02448433790408,59.608511106714566,58.93028774703354,59.5614128112793,2052100,0.0,0.0
2019-07-15 00:00:00-04:00,59.721554894700674,60.277323438117456,59.57083818428442,60.249061584472656,2459400,0.0,0.0
2019-07-16 00:00:00-04:00,60.42803782247422,61.14394486442135,60.220801006115366,60.974388122558594,3041300,0.0,0.0
2019-07-17 00:00:00-04:00,61.03090020384896,61.040322018472835,60.12660004190536,60.46571350097656,2005100,0.0,0.0
2019-07-18 00:00:00-04:00,60.23963789786397,60.7577263183387,59.65561114714898,60.597591400146484,2622400,0.0,0.0
2019-07-19 00:00:00-04:00,60.80482449820484,60.92727933640199,60.136015828395365,60.21137237548828,3545400,0.0,0.0
2019-07-22 00:00:00-04:00,60.512808513391974,60.654106986525115,60.02298195150115,60.27731704711914,3053600,0.0,0.0
2019-07-23 00:00:00-04:00,60.654117222231676,61.57726117397998,60.24906536382274,61.43596267700195,4122600,0.0,0.0
2019-07-24 00:00:00-04:00,61.22871909481282,61.61493446489189,60.05124372760488,61.16278076171875,4054500,0.0,0.0
2019-07-25 00:00:00-04:00,59.62735310170417,60.23964174257885,58.11076422264481,59.01506805419922,8474900,0.0,0.0
2019-07-26 00:00:00-04:00,59.438955657273354,60.1831209587431,58.996227358538555,59.49547576904297,4191400,0.0,0.0
2019-07-29 00:00:00-04:00,59.34476060266833,59.542575608935145,58.35568197796449,58.74189376831055,4087800,0.0,0.0
2019-07-30 00:00:00-04:00,58.28974320095626,58.36509975799522,57.59267618315474,57.83759307861328,2749400,0.0,0.0
2019-07-31 00:00:00-04:00,57.63977380586789,57.65861384324956,56.20796330518794,56.93328857421875,4696600,0.0,0.0
2019-08-01 00:00:00-04:00,56.96155202155938,57.856430465337105,54.52182280956506,55.38844299316406,5115700,0.0,0.0
2019-08-02 00:00:00-04:00,54.71021482139445,55.265979721053476,53.19362603906055,53.579837799072266,5599000,0.0,0.0
2019-08-05 00:00:00-04:00,51.26256582743546,52.24222619470164,50.8386775702217,51.36618423461914,5657000,0.0,0.0
2019-08-06 00:00:00-04:00,52.01615550110785,52.40236729659805,50.84809829895442,51.32851028442383,3649200,0.0,0.0
2019-08-07 00:00:00-04:00,50.39594532102559,51.19662712709591,49.463383256432394,50.85751724243164,4138200,0.0,0.0
2019-08-08 00:00:00-04:00,51.46038314255037,52.41178163391461,51.34734292295437,52.11977005004883,4331400,0.0,0.0
2019-08-09 00:00:00-04:00,51.648780061861046,51.80891498335585,50.31116620646587,50.83867645263672,2963400,0.0,0.0
2019-08-12 00:00:00-04:00,49.953211916981424,50.132190465704596,49.18078839312108,49.237308502197266,4726600,0.0,0.0
2019-08-13 00:00:00-04:00,49.256147938413285,51.91253194534673,49.077169391870804,50.50897979736328,6696300,0.0,0.0
2019-08-14 00:00:00-04:00,49.32208854234267,49.661202021564954,48.68154165789383,48.785160064697266,3600500,0.0,0.0
2019-08-15 00:00:00-04:00,48.91703043619227,49.3032421615308,48.20112349586723,48.42720031738281,2400200,0.0,0.0
2019-08-16 00:00:00-04:00,48.88878155398158,49.63294329878428,48.63444642852881,49.359771728515625,2769900,0.0,0.0
2019-08-19 00:00:00-04:00,50.85751882502208,51.695880731044326,48.201131028884674,51.49806213378906,3936300,0.0,0.0
2019-08-20 00:00:00-04:00,50.81041029775055,52.31758076200685,50.80099207690656,51.91252899169922,6162600,0.0,0.0
