,Date,Adj Close,daily_return
0,2017-01-11,529.7999877929688,
1,2017-01-12,344.20001220703125,-0.3503208377922139
2,2017-01-13,312.0,-0.09355029362306766
3,2017-01-17,340.6000061035156,0.09166668622921681
4,2017-01-18,321.20001220703125,-0.05695828992612617
5,2017-01-19,484.0,0.5068492578015069
6,2017-01-20,465.7999877929688,-0.037603331006262786
7,2017-01-23,406.7999877929688,-0.12666380752724138
8,2017-01-24,303.6000061035156,-0.25368727823554993
9,2017-01-25,302.3999938964844,-0.00395260929811081
10,2017-01-26,293.20001220703125,-0.03042322048657975
11,2017-01-27,239.0,-0.18485678700708963
12,2017-01-30,261.3999938964844,0.09372382383466271
13,2017-01-31,276.0,0.05585312335277748
14,2017-02-01,252.1999969482422,-0.08623189511506457
15,2017-02-02,253.0,0.0031720977852429666
16,2017-02-03,263.0,0.03952569169960474
17,2017-02-06,315.20001220703125,0.19847913386703908
18,2017-02-07,338.20001220703125,0.0729695403212518
19,2017-02-08,360.20001220703125,0.0650502637667929
20,2017-02-09,351.0,-0.025541398931833936
21,2017-02-10,304.20001220703125,-0.1333332985554665
22,2017-02-13,300.20001220703125,-0.0131492433908178
23,2017-02-14,282.0,-0.06062628736497089
24,2017-02-15,335.0,0.1879432624113475
25,2017-02-16,309.79998779296875,-0.07522391703591413
26,2017-02-17,306.0,-0.01226593913072771
27,2017-02-21,305.20001220703125,-0.0026143391927083703
28,2017-02-22,302.3999938964844,-0.00917437155489853
29,2017-02-23,295.0,-0.024470879781226085
30,2017-02-24,278.0,-0.057627118644067776
31,2017-02-27,284.0,0.021582733812949728
32,2017-02-28,284.3999938964844,0.001408429212973239
33,2017-03-01,293.0,0.030239121969340976
34,2017-03-02,291.6000061035156,-0.004778136165475733
35,2017-03-03,290.3999938964844,-0.004115268113558446
36,2017-03-06,279.6000061035156,-0.03719004139104254
37,2017-03-07,270.20001220703125,-0.033619433802888565
38,2017-03-08,275.6000061035156,0.019985172659233053
39,2017-03-09,272.0,-0.013062431145823172
40,2017-03-10,266.20001220703125,-0.02132348453297339
41,2017-03-13,258.0,-0.030803951281015984
42,2017-03-14,245.1999969482422,-0.0496124149292938
43,2017-03-15,243.6000061035156,-0.006525248224470093
44,2017-03-16,240.3999938964844,-0.013136338780186163
45,2017-03-17,215.0,-0.10565721523030314
46,2017-03-20,214.6000061035156,-0.0018604367278344247
47,2017-03-21,214.6000061035156,0.0
48,2017-03-22,208.8000030517578,-0.027027040479020603
49,2017-03-23,205.0,-0.018199248066178675
50,2017-03-24,207.8000030517578,0.013658551471989355
51,2017-03-27,211.6000061035156,0.018286828661938426
52,2017-03-28,213.1999969482422,0.007561393187974996
53,2017-03-29,208.1999969482422,-0.02345215793419464
54,2017-03-30,214.3999938964844,0.029779044376179842
55,2017-03-31,221.6000061035156,0.03358214744403143
56,2017-04-03,226.6000061035156,0.022563176273850738
57,2017-04-04,217.3999938964844,-0.04060022929932505
58,2017-04-05,212.1999969482422,-0.023919029872274122
59,2017-04-06,219.0,0.032045255181678556
60,2017-04-07,216.8000030517578,-0.010045648165489474
61,2017-04-10,207.8000030517578,-0.041512914544799995
62,2017-04-11,207.3999938964844,-0.001924971845037815
63,2017-04-12,202.0,-0.026036615503371663
64,2017-04-13,196.0,-0.02970297029702973
65,2017-04-17,185.0,-0.056122448979591844
66,2017-04-18,178.0,-0.037837837837837784
67,2017-04-19,172.0,-0.0337078651685393
68,2017-04-20,171.0,-0.005813953488372103
69,2017-04-21,170.60000610351562,-0.002339145593475922
70,2017-04-24,164.1999969482422,-0.03751470648477051
71,2017-04-25,166.39999389648438,0.01339827642588598
72,2017-04-26,170.1999969482422,0.022836557639069
73,2017-04-27,170.1999969482422,0.0
74,2017-04-28,155.39999389648438,-0.08695654122871987
75,2017-05-01,158.0,0.01673105666431085
76,2017-05-02,164.1999969482422,0.03924048701419114
