Date,Adj Close
2017-01-03,54.869354248046875
2017-01-04,56.90034484863281
2017-01-05,56.551021575927734
2017-01-06,56.19355773925781
2017-01-09,55.29180145263672
2017-01-10,57.24967575073242
2017-01-11,58.11893844604492
2017-01-12,57.7289924621582
2017-01-13,58.19206237792969
2017-01-17,58.24079895019531
2017-01-18,58.08644485473633
2017-01-19,58.50077438354492
2017-01-20,57.40403366088867
2017-01-23,56.92471694946289
2017-01-24,58.04582595825195
2017-01-25,59.60562515258789
2017-01-26,58.3789176940918
2017-01-27,57.67212677001953
2017-01-30,56.62413024902344
2017-01-31,56.916595458984375
2017-02-01,57.68025207519531
2017-02-02,59.96429443359375
2017-02-03,60.15190887451172
2017-02-06,60.14375305175781
2017-02-07,60.453731536865234
2017-02-08,60.31505584716797
2017-02-09,60.16823196411133
2017-02-10,60.62503433227539
2017-02-13,61.995460510253906
2017-02-14,61.96282958984375
2017-02-15,62.19939422607422
2017-02-16,61.35919952392578
2017-02-17,61.554969787597656
2017-02-21,61.86494827270508
2017-02-22,62.10966110229492
2017-02-23,61.979148864746094
2017-02-24,62.55831527709961
2017-02-27,62.974342346191406
2017-02-28,62.101497650146484
2017-03-01,62.62356948852539
2017-03-02,63.12932205200195
2017-03-03,62.9580192565918
2017-03-06,61.93020248413086
2017-03-07,61.97098922729492
2017-03-08,62.50936508178711
2017-03-09,62.23202133178711
2017-03-10,62.88460159301758
2017-03-13,65.42152404785156
2017-03-14,66.07410430908203
2017-03-15,67.12641143798828
2017-03-16,67.11007690429688
2017-03-17,66.7674789428711
2017-03-20,66.17200469970703
2017-03-21,63.757450103759766
2017-03-22,64.22240447998047
2017-03-23,64.11636352539062
2017-03-24,64.36107635498047
2017-03-27,64.80973052978516
2017-03-28,65.56837463378906
2017-03-29,65.6580810546875
2017-03-30,66.07410430908203
2017-03-31,65.6580810546875
2017-04-03,63.83085250854492
2017-04-04,61.979148864746094
2017-04-05,61.25314712524414
2017-04-06,61.277618408203125
2017-04-07,61.2939338684082
2017-04-10,61.61207580566406
2017-04-11,61.1063232421875
2017-04-12,60.592403411865234
2017-04-13,60.16007614135742
2017-04-17,60.943172454833984
2017-04-18,60.649505615234375
2017-04-19,61.48155212402344
2017-04-20,63.545345306396484
2017-04-21,62.484901428222656
2017-04-24,64.64657592773438
2017-04-25,64.7852554321289
2017-04-26,64.64657592773438
2017-04-27,65.22575378417969
2017-04-28,65.58467864990234
2017-05-01,65.25838470458984
2017-05-02,63.99399185180664
2017-05-03,70.97664642333984
2017-05-04,71.83316040039062
2017-05-05,71.53950500488281
2017-05-08,71.53951263427734
2017-05-09,72.24335479736328
2017-05-10,71.8259506225586
2017-05-11,71.09754943847656
2017-05-12,70.95023345947266
2017-05-15,70.95841217041016
2017-05-16,71.25304412841797
2017-05-17,69.73074340820312
2017-05-18,69.67347717285156
2017-05-19,70.30364990234375
2017-05-22,71.28577423095703
2017-05-23,70.71288299560547
2017-05-24,70.80291748046875
2017-05-25,70.90111541748047
2017-05-26,71.6131591796875
2017-05-30,70.8765640258789
2017-05-31,71.99781799316406
2017-06-01,72.98812866210938
2017-06-02,72.8735580444336
2017-06-05,72.12876892089844
2017-06-06,72.71804809570312
2017-06-07,72.1860580444336
2017-06-08,70.41004943847656
2017-06-09,70.13178253173828
2017-06-12,69.69801330566406
2017-06-13,70.89293670654297
2017-06-14,70.32821655273438
2017-06-15,70.31183624267578
2017-06-16,69.57525634765625
2017-06-19,70.79471588134766
2017-06-20,69.01053619384766
2017-06-21,70.2300033569336
2017-06-22,70.1808853149414
2017-06-23,70.41004943847656
2017-06-26,70.82746124267578
2017-06-27,70.78653717041016
2017-06-28,71.21212005615234
2017-06-29,70.7374267578125
2017-06-30,71.73592376708984
2017-07-03,71.85868835449219
2017-07-05,71.94054412841797
2017-07-06,70.98297119140625
2017-07-07,72.93902587890625
2017-07-10,74.4203872680664
2017-07-11,75.10789489746094
2017-07-12,75.78719329833984
2017-07-13,75.11605834960938
2017-07-14,74.8296127319336
2017-07-17,75.23883056640625
2017-07-18,74.9769287109375
2017-07-19,76.0245361328125
2017-07-20,76.19639587402344
2017-07-21,74.4203872680664
2017-07-24,74.0684814453125
2017-07-25,74.4203872680664
2017-07-26,74.20761108398438
2017-07-27,74.07665252685547
2017-07-28,73.61833190917969
2017-07-31,74.00299072265625
2017-08-01,73.5201187133789
2017-08-02,74.49404907226562
2017-08-03,75.9999771118164
