,Date,Adj Close,daily_return
0,2017-01-03,261.7679138183594,
1,2017-01-04,272.42138671875,0.04069816176089125
2,2017-01-05,271.21697998046875,-0.00442111668539702
3,2017-01-06,270.51544189453125,-0.0025866304019314112
4,2017-01-09,268.7460021972656,-0.006540993315847343
5,2017-01-10,266.2502746582031,-0.00928656619505941
6,2017-01-11,270.05596923828125,0.014293673818604136
7,2017-01-12,265.4742126464844,-0.01696595192737327
8,2017-01-13,271.55224609375,0.022895005080434627
9,2017-01-17,271.9309387207031,0.0013945479457473375
10,2017-01-18,272.3841552734375,0.0016666604942656704
11,2017-01-19,270.6830444335937,-0.006245263562177916
12,2017-01-20,271.1983947753906,0.0019038885234770042
13,2017-01-23,272.2785949707031,0.003983062643889035
14,2017-01-24,273.6630554199219,0.0050847201167896205
15,2017-01-25,273.75006103515625,0.00031792970776001184
16,2017-01-26,269.3681640625,-0.0160069260115836
17,2017-01-27,267.2994689941406,-0.007679805353239089
18,2017-01-30,264.766845703125,-0.009474853431419072
19,2017-01-31,265.04901123046875,0.001065713218716624
20,2017-02-01,258.8993225097656,-0.023202081351496817
21,2017-02-02,263.2748718261719,0.01690058233443703
22,2017-02-03,266.03936767578125,0.010500416657441836
23,2017-02-06,262.597900390625,-0.012935932434444575
24,2017-02-07,261.15606689453125,-0.0054906512731022206
25,2017-02-08,257.8963317871094,-0.01248194287111215
26,2017-02-09,256.9560241699219,-0.003646068211484721
27,2017-02-10,262.0900573730469,0.019980201747400672
28,2017-02-13,262.0211181640625,-0.0002630363382547518
29,2017-02-14,263.1495056152344,0.00430647521496863
30,2017-02-15,265.9830322265625,0.010767744384331701
31,2017-02-16,273.2046203613281,0.027150559471080582
32,2017-02-17,273.7687072753906,0.002064704884260138
33,2017-02-21,275.78729248046875,0.007373323361780537
34,2017-02-22,276.45184326171875,0.00240964975315916
35,2017-02-23,275.4175109863281,-0.003741455521464654
36,2017-02-24,274.8219299316406,-0.002162466186534706
37,2017-02-27,275.3359680175781,0.001870440565151954
38,2017-02-28,274.0382995605469,-0.004713036463686482
39,2017-03-01,275.4425354003906,0.005124232058422606
40,2017-03-02,270.1893005371094,-0.019071981223397483
41,2017-03-03,269.4683532714844,-0.0026683042747874808
42,2017-03-06,265.468994140625,-0.014841665384098368
43,2017-03-07,266.2399597167969,0.0029041643023797192
44,2017-03-08,261.7767333984375,-0.016763923503845812
45,2017-03-09,259.96502685546875,-0.006920808123200284
46,2017-03-10,255.4640655517578,-0.017313718534198497
47,2017-03-13,255.80258178710935,0.001325103139732775
48,2017-03-14,257.90887451171875,0.008234055770251603
49,2017-03-15,264.4472351074219,0.025351437045668668
50,2017-03-16,270.6469116210937,0.023443907481783377
51,2017-03-17,267.9952697753906,-0.009797421407177875
52,2017-03-20,265.8262939453125,-0.008093336243941818
53,2017-03-21,267.5063781738281,0.006320233426047928
54,2017-03-22,265.525390625,-0.007405384358876388
55,2017-03-23,263.8265991210937,-0.0063978495612326824
56,2017-03-24,263.38153076171875,-0.0016869730378120673
57,2017-03-27,267.1427001953125,0.014280308200488312
58,2017-03-28,265.4376220703125,-0.006382649137533614
59,2017-03-29,266.4343566894531,0.003755061589862274
60,2017-03-30,268.6597900390625,0.008352651577151038
61,2017-03-31,270.7221374511719,0.007676427543584108
62,2017-04-03,270.7973937988281,0.00027798372295961826
63,2017-04-04,272.3395080566406,0.005694716024328139
64,2017-04-05,269.0672302246094,-0.012015435642744432
65,2017-04-06,268.139404296875,-0.0034483051948015486
66,2017-04-07,270.9666748046875,0.010544032180672014
67,2017-04-10,271.93829345703125,0.0035857496241709086
68,2017-04-11,273.4491271972656,0.005555796210338082
69,2017-04-12,274.6150817871094,0.00426388118987342
70,2017-04-13,272.4397277832031,-0.007921465892367308
71,2017-04-17,273.9443054199219,0.005522607326623241
72,2017-04-18,274.55865478515625,0.0022426068112373354
73,2017-04-19,275.16046142578125,0.0021919055551022915
74,2017-04-20,275.10400390625,-0.00020518034909056126
75,2017-04-21,272.9852294921875,-0.007701721472525458
76,2017-04-24,269.6000671386719,-0.01240053302448918
77,2017-04-25,274.8846435546875,0.019601539688406167
78,2017-04-26,274.5648803710937,-0.001163263176359286
79,2017-04-27,273.1669616699219,-0.005091396610092391
80,2017-04-28,272.5714416503906,-0.0021800587299822816
81,2017-05-01,271.0544128417969,-0.005565619051681625
82,2017-05-02,269.9886779785156,-0.003931811521191819
83,2017-05-03,268.10809326171875,-0.006965420664589939
84,2017-05-04,262.9224548339844,-0.0193415960131883
85,2017-05-05,260.43414306640625,-0.009464051935576645
86,2017-05-08,260.9406433105469,0.0019448304211460155
87,2017-05-09,261.5991516113281,0.0025235942259771438
88,2017-05-10,269.79864501953125,0.031343730886350674
89,2017-05-11,264.56866455078125,-0.019384754391080783
90,2017-05-12,262.1310119628906,-0.00921368595192329
91,2017-05-15,262.5552673339844,0.001618485992621821
92,2017-05-16,262.3716125488281,-0.0006994900046040087
93,2017-05-17,260.0226135253906,-0.00895294655019263
94,2017-05-18,260.4404296875,0.0016068454833393364
95,2017-05-19,261.58648681640625,0.004400457833222626
96,2017-05-22,259.67431640625,-0.00730989751583877
97,2017-05-23,259.4463806152344,-0.000877775646702883
98,2017-05-24,259.54766845703125,0.0003903999028882499
99,2017-05-25,259.611083984375,0.0002443309459134735
100,2017-05-26,263.3783569335937,0.014511217669910481
101,2017-05-30,260.516357421875,-0.010866494669644733
102,2017-05-31,260.95330810546875,0.001677248553288102
103,2017-06-01,262.6058349609375,0.006332653406335931
104,2017-06-02,269.9506530761719,0.0279689829295946
105,2017-06-05,267.76617431640625,-0.008092141044568013
106,2017-06-06,264.4103698730469,-0.01253259285616104
107,2017-06-07,265.7020568847656,0.004885160186186788
108,2017-06-08,264.6636657714844,-0.003908103405204755
109,2017-06-09,271.565185546875,0.026076566858064698
110,2017-06-12,275.9340515136719,0.016087724786956414
111,2017-06-13,275.1299743652344,-0.0029140192884010707
112,2017-06-14,271.2992553710937,-0.013923306622547149
113,2017-06-15,272.4452819824219,0.004224215837823175
114,2017-06-16,273.02783203125,0.0021382277005836947
115,2017-06-19,272.9137878417969,-0.0004177016995104976
116,2017-06-20,270.1722412109375,-0.010045467664127727
117,2017-06-21,266.4872436523437,-0.013639438093555833
118,2017-06-22,266.1010131835937,-0.001449339425994678
119,2017-06-23,268.66522216796875,0.009636224055283416
120,2017-06-26,269.9442749023437,0.00476076778398693
121,2017-06-27,267.1899719238281,-0.010203227979226348
122,2017-06-28,267.51287841796875,0.0012085277445692544
123,2017-06-29,266.4176025390625,-0.00409429215289947
124,2017-06-30,266.8544006347656,0.0016395241588402776
125,2017-07-03,268.19049072265625,0.00500681302130479
126,2017-07-05,265.961669921875,-0.008310588473049663
127,2017-07-06,261.9916687011719,-0.014926967565925153
128,2017-07-07,267.0506896972656,0.01930985447428135
129,2017-07-10,264.9866027832031,-0.00772919521908888
130,2017-07-11,265.8603820800781,0.00329744706976709
131,2017-07-12,268.0637512207031,0.008287692673071279
132,2017-07-13,265.4804382324219,-0.009636935156347781
133,2017-07-14,268.2916564941406,0.010589172898899601
134,2017-07-17,272.4452819824219,0.015481754231786882
135,2017-07-18,273.91424560546875,0.0053917748634078055
136,2017-07-19,272.5782470703125,-0.0048774335639357735
137,2017-07-20,273.0531921386719,0.001742417355251602
138,2017-07-21,275.1552124023437,0.0076982079836089845
139,2017-07-24,273.52166748046875,-0.005936812563398952
140,2017-07-25,274.4461669921875,0.0033799863836556643
141,2017-07-26,275.224853515625,0.0028373015078750896
142,2017-07-27,275.16796875,-0.00020668469761497832
143,2017-07-28,274.1928100585937,-0.003543867027242076
144,2017-07-31,275.4211120605469,0.0044797017167981235
145,2017-08-01,272.51495361328125,-0.010551690919854972
146,2017-08-02,270.69140625,-0.006691549726364765
