,Date,Adj Close,daily_return
0,2017-01-03,23.93937492370605,
1,2017-01-04,23.749774932861328,-0.007920005908632621
2,2017-01-05,23.689903259277344,-0.0025209364616396446
3,2017-01-06,23.4404296875,-0.010530797405415626
4,2017-01-09,22.921527862548828,-0.02213704406740824
5,2017-01-10,24.20880508422852,0.056160183971983635
6,2017-01-11,24.877391815185547,0.02761750233565219
7,2017-01-12,24.52812957763672,-0.014039343036581275
8,2017-01-13,25.1767578125,0.0264442599591721
9,2017-01-17,24.987159729003903,-0.007530679085373082
10,2017-01-18,25.75553321838379,0.030750733485246595
11,2017-01-19,25.46614646911621,-0.011235905962957093
12,2017-01-20,25.47612571716309,0.00039186329423568367
13,2017-01-23,25.585893630981445,0.004308658036822566
14,2017-01-24,26.06488037109375,0.018720735223111795
15,2017-01-25,26.523910522460938,0.017611059204256208
16,2017-01-26,26.54386711120605,0.0007523999422414107
17,2017-01-27,26.73346710205078,0.007142892557832514
18,2017-01-30,26.474016189575195,-0.00970509778941775
19,2017-01-31,26.66361427307129,0.007161666826008606
20,2017-02-01,27.20247459411621,0.0202095753233702
21,2017-02-02,26.992918014526367,-0.007703585159681392
22,2017-02-03,27.052791595458984,0.002218121838490905
23,2017-02-06,26.42411994934082,-0.02323869771072684
24,2017-02-07,26.254478454589844,-0.006419948708838996
25,2017-02-08,26.35426902770996,0.0038008971799883273
26,2017-02-09,26.044923782348636,-0.011737955814144052
27,2017-02-10,26.30437469482422,0.009961669100810422
28,2017-02-13,25.68568229675293,-0.023520513422165656
29,2017-02-14,26.274436950683597,0.022921511179988974
30,2017-02-15,26.42411994934082,0.005696906043626049
31,2017-02-16,25.456167221069336,-0.036631408354457995
32,2017-02-17,25.545978546142575,0.003528077274685071
33,2017-02-21,25.86530303955078,0.012499990667079963
34,2017-02-22,26.074857711791992,0.008101767526975445
35,2017-02-23,25.94513320922852,-0.004975079979240182
36,2017-02-24,25.715620040893555,-0.008846097126737007
37,2017-02-27,26.26445770263672,0.02134257936889683
38,2017-02-28,26.164669036865234,-0.003799380398456398
39,2017-03-01,26.93304443359375,0.029366906787389402
40,2017-03-02,25.875282287597656,-0.03927376827391782
41,2017-03-03,26.084836959838867,0.008098642940860046
42,2017-03-06,25.46614646911621,-0.02371839592768832
43,2017-03-07,25.296504974365234,-0.006661451309749933
