Date,Adj Close
2020-11-20,83.4000015258789
2020-11-23,80.9000015258789
2020-11-24,82.30000305175781
2020-11-25,81.5
2020-11-27,81.19999694824219
2020-11-30,78.30000305175781
2020-12-01,77.5
2020-12-02,77.4000015258789
2020-12-03,75.5
2020-12-04,75.30000305175781
2020-12-07,72.30000305175781
2020-12-08,74.0999984741211
2020-12-09,70.4000015258789
2020-12-10,72.19999694824219
2020-12-11,73.19999694824219
2020-12-14,72.5999984741211
2020-12-15,71.69999694824219
2020-12-16,75.19999694824219
2020-12-17,72.4000015258789
2020-12-18,74.0
2020-12-21,76.0
2020-12-22,76.5999984741211
2020-12-23,76.69999694824219
2020-12-24,77.4000015258789
2020-12-28,75.0
2020-12-29,73.19999694824219
2020-12-30,74.5
2020-12-31,75.80000305175781
2021-01-04,80.19999694824219
2021-01-05,87.5999984741211
2021-01-06,86.9000015258789
2021-01-07,89.19999694824219
2021-01-08,86.9000015258789
2021-01-11,87.4000015258789
2021-01-12,86.0999984741211
2021-01-13,86.30000305175781
2021-01-14,87.80000305175781
2021-01-15,92.30000305175781
2021-01-19,88.9000015258789
2021-01-20,86.19999694824219
2021-01-21,85.0999984741211
2021-01-22,87.80000305175781
2021-01-25,129.60000610351562
2021-01-26,120.0
2021-01-27,150.0
2021-01-28,103.30000305175781
2021-01-29,102.5999984741211
2021-02-01,106.5
2021-02-02,102.19999694824219
2021-02-03,108.9000015258789
2021-02-04,115.0999984741211
2021-02-05,130.39999389648438
2021-02-08,132.5
2021-02-09,130.1999969482422
2021-02-10,126.0999984741211
2021-02-11,145.10000610351562
2021-02-12,136.10000610351562
2021-02-16,132.6999969482422
2021-02-17,128.89999389648438
2021-02-18,125.19999694824219
2021-02-19,123.5
2021-02-22,115.5999984741211
2021-02-23,111.5
2021-02-24,115.0
2021-02-25,102.9000015258789
2021-02-26,100.0999984741211
2021-03-01,101.5999984741211
2021-03-02,98.19999694824219
2021-03-03,95.0
2021-03-04,94.69999694824219
2021-03-05,93.9000015258789
2021-03-08,87.80000305175781
2021-03-09,93.0999984741211
2021-03-10,91.0
2021-03-11,90.30000305175781
2021-03-12,89.9000015258789
2021-03-15,94.80000305175781
2021-03-16,89.0
2021-03-17,92.0
2021-03-18,92.0
2021-03-19,92.9000015258789
2021-03-22,91.9000015258789
2021-03-23,88.30000305175781
2021-03-24,84.0
