Date,Adj Close,daily_return
2017-01-03,17.330942153930664,
2017-01-04,17.463722229003906,0.007661445863353045
2017-01-05,17.713653564453125,0.014311458472130889
2017-01-06,17.463722229003906,-0.01410953051214503
2017-01-09,17.22941017150879,-0.013417074230943182
2017-01-10,17.13569450378418,-0.005439284734168215
2017-01-11,17.276275634765625,0.008203993771620954
2017-01-12,17.205982208251953,-0.004068783573481394
2017-01-13,17.151308059692383,-0.0031776243807428717
2017-01-17,17.455909729003906,0.017759675719857926
2017-01-18,17.588680267333984,0.007606050924373831
2017-01-19,17.44809913635254,-0.00799270490137538
2017-01-20,17.580873489379883,0.007609674382850873
2017-01-23,17.338760375976562,-0.013771392732538246
2017-01-24,17.3778076171875,0.0022520203500266955
2017-01-25,17.338760375976562,-0.00224696015004322
2017-01-26,17.354379653930664,0.0009008301409911823
2017-01-27,17.205982208251953,-0.008551008370103252
2017-01-30,17.057588577270508,-0.008624537046788117
2017-01-31,17.471529006958008,0.02426723026014832
2017-02-01,17.166929244995117,-0.017434064405100647
2017-02-02,17.307512283325195,0.008189177943461523
2017-02-03,17.385616302490234,0.004512723601547641
2017-02-06,17.369998931884766,-0.0008982926077364395
2017-02-07,17.307512283325195,-0.003597389315025734
2017-02-08,17.461027145385742,0.008869839844542593
2017-02-09,17.500385284423828,0.0022540563456192597
2017-02-10,17.642099380493164,0.008097770064266374
2017-02-13,17.72869300842285,0.004908351668477362
2017-02-14,17.516132354736328,-0.011989640386098177
2017-02-15,17.500385284423828,-0.0008990038436333947
2017-02-16,17.846776962280273,0.01979337438729134
2017-02-17,17.870399475097656,0.0013236290713616317
2017-02-21,18.098690032958984,0.012774787613418992
2017-02-22,18.24039649963379,0.007829653218920596
2017-02-23,18.712743759155277,0.025895668415484963
2017-02-24,18.90167999267578,0.010096661181931976
2017-02-27,18.736358642578125,-0.00874638392786864
2017-02-28,18.82295608520508,0.004621892881051304
2017-03-01,18.815082550048828,-0.00041829429557249664
2017-03-02,18.96466064453125,0.007949903705420258
2017-03-03,18.67337989807129,-0.015359133069642206
2017-03-06,18.56316566467285,-0.0059022112761611956
2017-03-07,18.50018882751465,-0.003392569904068332
2017-03-08,18.122312545776367,-0.020425536477567174
2017-03-09,18.098690032958984,-0.0013035043269291613
2017-03-10,18.366355895996094,0.01478923958306777
2017-03-13,18.50018882751465,0.007286852779964326
2017-03-14,18.389972686767575,-0.005957568421310011
2017-03-15,18.665504455566406,0.014982717674022927
2017-03-16,18.397844314575195,-0.014339828941049015
2017-03-17,18.50018882751465,0.005562853516396737
2017-03-20,18.279756546020508,-0.011915136842619689
2017-03-21,18.555294036865234,0.015073367643110736
2017-03-22,18.74422645568848,0.010182130148295165
2017-03-23,18.696998596191406,-0.0025195950128281686
2017-03-24,18.791467666625977,0.005052632910493626
2017-03-27,18.74422645568848,-0.002513971328668374
2017-03-28,18.665504455566406,-0.004199799885483357
2017-03-29,18.665504455566406,0.0
2017-03-30,18.57103729248047,-0.005061055987574226
2017-03-31,18.72848892211914,0.0084783433019342
