Date,Adj Close,daily_return
2017-01-03,30.00229835510254,
2017-01-04,30.184223175048828,0.0060636961139795
2017-01-05,30.144664764404297,-0.0013105658017142918
2017-01-06,29.899459838867188,-0.008134272762809203
2017-01-09,29.488147735595703,-0.01375650615389401
2017-01-10,29.45650863647461,-0.0010729429126842271
2017-01-11,29.85991668701172,0.013695039541705478
2017-01-12,29.780811309814453,-0.002649216272986976
2017-01-13,29.654253005981445,-0.004249659370136105
2017-01-17,29.85991668701172,0.0069353856591427565
2017-01-18,29.82036018371582,-0.001324735889604911
2017-01-19,29.488147735595703,-0.011140457260523928
2017-01-20,29.55142593383789,0.0021458858253684543
2017-01-23,29.2903995513916,-0.008832953882858208
2017-01-24,29.227113723754883,-0.0021606338119656288
2017-01-25,29.179662704467773,-0.0016235273772019498
2017-01-26,29.227113723754883,0.0016261675046655988
2017-01-27,29.43055534362793,0.006960715375315951
2017-01-30,29.4066219329834,-0.0008132164128432651
2017-01-31,30.03687858581543,0.021432473756025416
2017-02-01,29.502351760864254,-0.017795684842019543
2017-02-02,29.92518615722656,0.014332226792957092
2017-02-03,30.172496795654297,0.008264297409158017
2017-02-06,30.04486083984375,-0.004230208612663766
2017-02-07,30.156551361083984,0.00371745843109772
2017-02-08,30.43578338623047,0.00925941503731842
2017-02-09,30.03687858581543,-0.013106441038593708
2017-02-10,30.20440673828125,0.005577415508978056
2017-02-13,30.308120727539062,0.0034337370091883646
2017-02-14,30.052831649780277,-0.008423124615800415
2017-02-15,29.949119567871094,-0.003450992010263443
2017-02-16,30.260257720947266,0.010388891478798401
2017-02-17,30.37992286682129,0.003954531616271906
2017-02-21,30.659154891967773,0.00919133423644869
2017-02-22,30.83466148376465,0.005724443234502052
2017-02-23,31.201658248901367,0.011902085104127158
2017-02-24,31.528749465942383,0.010483135685666056
2017-02-27,31.153778076171875,-0.011892999123722103
2017-02-28,31.496835708618164,0.011011750536564335
2017-03-01,31.177732467651367,-0.010131279342435184
2017-03-02,31.313350677490234,0.0043498419899388185
2017-03-03,31.265474319458008,-0.001528943948711392
2017-03-06,31.257495880126957,-0.0002551836971840249
2017-03-07,31.3372745513916,0.0025523052636908794
2017-03-08,30.627246856689453,-0.022657608387026018
2017-03-09,30.55544853210449,-0.0023442630975262224
2017-03-10,30.802753448486328,0.008093643793904537
2017-03-13,30.914451599121094,0.003626239154936872
2017-03-14,31.01019287109375,0.003096974619319459
2017-03-15,31.57661247253418,0.018265594277177888
2017-03-16,31.217607498168945,-0.01136933148473418
2017-03-17,31.560667037963867,0.010989296339094734
2017-03-20,31.19367790222168,-0.01162805384628729
2017-03-21,31.67235565185547,0.015345345012993672
2017-03-22,31.736183166503903,0.002015243682851775
2017-03-23,31.784032821655277,0.001507731881314589
2017-03-24,31.9914665222168,0.006526349306441581
2017-03-27,31.959562301635746,-0.000997272837082952
2017-03-28,32.00742721557617,0.001497671134813361
2017-03-29,31.89573097229004,-0.0034896976421702197
2017-03-30,31.568628311157227,-0.010255374345143231
2017-03-31,31.60054397583008,0.0010109930769965914
2017-04-03,31.584592819213867,-0.0005047747478149622
2017-04-04,31.807981491088867,0.0070727102025234245
2017-04-05,31.89573097229004,0.002758725234600412
2017-04-06,31.807981491088867,-0.002751135607376609
2017-04-07,31.67235565185547,-0.00426389330210708
2017-04-10,31.68033218383789,0.00025184523911336854
2017-04-11,31.67235565185547,-0.00025178182905827295
2017-04-12,31.82393455505371,0.0047858424193136795
2017-04-13,31.60852432250977,-0.006768812076686892
2017-04-17,31.81595230102539,0.006562406280001598
2017-04-18,32.031368255615234,0.006770690141589819
